latitude;longitude;endereco_completo;rua;numero;bairro;cidade;estado;cep;pais;place_id;geocoder_usado
-8,011530435;-34,91627447;R. Úna, 2662 - Vasco da Gama, Recife - PE, 52280-465, Brasil;Rua Úna;2662;Vasco da Gama;Recife;PE;52280-465;Brasil;ChIJa9QaSs8ZqwcRPwju5ItJgdg;google
-7,984987894;-34,93134382;R. Córrego da Telha, 112 - Passarinho, Recife - PE, 52390-050, Brasil;Rua Córrego da Telha;112;Passarinho;Recife;PE;52390-050;Brasil;ChIJXy7JVEIXqwcRWgF9CvNpjgk;google
-8,122778156;-34,90059356;R. Pastor José Amaro da Silva, 70 - Boa Viagem, Recife - PE, 51021-230, Brasil;Rua Pastor José Amaro da Silva;70;Boa Viagem;Recife;PE;51021-230;Brasil;ChIJ7fENZLEfqwcRWH-FTVG0U-A;google
-7,98026652;-34,91481893;R. Andorinha, 70 - Passarinho, Recife - PE, 52170-190, Brasil;Rua Andorinha;70;Passarinho;Recife;PE;52170-190;Brasil;ChIJWafUKXMXqwcRP2XadNReTv8;google
-8,099036;-34,91641222;Av. Mônaco, 680 - Imbiribeira, Recife - PE, 51180-180, Brasil;Avenida Mônaco;680;Imbiribeira;Recife;PE;51180-180;Brasil;ChIJawvISOUeqwcR2Dqenyx44Ss;google
-7,997688227;-34,91647232;R. Pedro Elías de Lima, 15 - Dois Unidos, Recife - PE, 52150-135, Brasil;Rua Pedro Elías de Lima;15;Dois Unidos;Recife;PE;52150-135;Brasil;ChIJvwNRXH0XqwcRkcD3aknZRtg;google
-8,055006638;-34,91522876;R. Fausto Cardoso, 12 - Madalena, Recife - PE, 50720-310, Brasil;Rua Fausto Cardoso;12;Madalena;Recife;PE;50720-310;Brasil;ChIJSzvc8yIZqwcRpgeJyI43kgM;google
-8,016768899;-34,89336631;R. Alto Bonito, 112 - Água Fria, Recife - PE, 52130-024, Brasil;Rua Alto Bonito;112;Água Fria;Recife;PE;52130-024;Brasil;ChIJIYayUzgYqwcRUJicwAZ_ubM;google
-8,090250461;-34,92020584;Rua Jornalista Jorge Abrantes, 630 - Jiquiá, Recife - PE, 50771-060, Brasil;Rua Jornalista Jorge Abrantes;630;Jiquiá;Recife;PE;50771-060;Brasil;ChIJOS65LOgeqwcRtKgQvFbZUfE;google
-7,978851809;-34,9163914;R. Andorinha, 250 - Passarinho, Recife - PE, 52170-140, Brasil;Rua Andorinha;250;Passarinho;Recife;PE;52170-140;Brasil;ChIJO19eRg0XqwcREk0UDc3w2Ag;google
-7,978814492;-34,9166979;R. Andorinha, 210 - Passarinho, Recife - PE, 52170-140, Brasil;Rua Andorinha;210;Passarinho;Recife;PE;52170-140;Brasil;ChIJ174FRQ0XqwcRU148hEQUR50;google
-7,978725639;-34,9175941;R. Xexéu, 110 - Passarinho, Recife - PE, 52170-060, Brasil;Rua Xexéu;110;Passarinho;Recife;PE;52170-060;Brasil;ChIJZVyPpxIXqwcRW1MqtUWpsV8;google
-7,978999793;-34,91821894;Tv. Andorinha, 80 - Passarinho, Recife - PE, 52170-140, Brasil;Travessa Andorinha;80;Passarinho;Recife;PE;52170-140;Brasil;ChIJx_j1rhIXqwcR5g6j6Uqauzg;google
-8,028084248;-34,93711144;R. Sucupira, 290 - Iputinga, Recife - PE, 52071-140, Brasil;Rua Sucupira;290;Iputinga;Recife;PE;52071-140;Brasil;ChIJNzsoeZsZqwcRl2otPzHn-p4;google
-8,007995924;-34,92841088;Rua Professor Luiz Rodrigues de Melo, 85 - Macaxeira, Recife - PE, 52090-365, Brasil;Rua Professor Luiz Rodrigues de Melo;85;Macaxeira;Recife;PE;52090-365;Brasil;ChIJKYG6g8IZqwcRaX2NjeEaPrA;google
-7,960785282;-34,97694161;R. das Flores, 23 - Guabiraba, Recife - PE, 51250-540, Brasil;Rua das Flores;23;Guabiraba;Recife;PE;51250-540;Brasil;ChIJ47xAt-YQqwcR-k1P3Ynw5Js;google
-8,009082168;-34,92817609;Rua Professor Luiz Rodrigues de Melo, 325 - Macaxeira, Recife - PE, 52090-365, Brasil;Rua Professor Luiz Rodrigues de Melo;325;Macaxeira;Recife;PE;52090-365;Brasil;ChIJWWDBcMIZqwcRJZx_bDlwj8Y;google
-8,008804857;-34,92797005;R. Padre Severino Santiago, 201 - Macaxeira, Recife - PE, 52090-375, Brasil;Rua Padre Severino Santiago;201;Macaxeira;Recife;PE;52090-375;Brasil;ChIJib4xe8IZqwcRswxcdKlsps8;google
-8,039090799;-34,93243759;Tv. Santa Lúcia, 556 - Iputinga, Recife - PE, 50731-530, Brasil;Travessa Santa Lúcia;556;Iputinga;Recife;PE;50731-530;Brasil;ChIJ42CHlnMZqwcRiPuHPs0k_4Y;google
-8,101152564;-34,92719781;1A Travessa dos Prazeres, 23a - Areias, Recife - PE, 50860-241, Brasil;1A Travessa dos Prazeres;23a;Areias;Recife;PE;50860-241;Brasil;ChIJB_dYH_MeqwcRw2op2Ix83hs;google
-8,082422795;-34,87857999;R. Estrela do Mar, 184 - Brasília Teimosa, Recife - PE, 51010-050, Brasil;Rua Estrela do Mar;184;Brasília Teimosa;Recife;PE;51010-050;Brasil;ChIJ-UD11k4fqwcRVlwSoh-qdGU;google
-8,082625162;-34,92245827;Rua Manoel Rodrigues dos Passos, 748 - Afogados, Recife - PE, 50850-350, Brasil;Rua Manoel Rodrigues dos Passos;748;Afogados;Recife;PE;50850-350;Brasil;ChIJewT30cUeqwcRmNbQWubINXA;google
-8,032382828;-34,92851607;R. Pancas, 125 - Iputinga, Recife - PE, 50680-450, Brasil;Rua Pancas;125;Iputinga;Recife;PE;50680-450;Brasil;ChIJ34-uIKAZqwcR4ud6_uZElE0;google
-8,011642272;-34,92186878;R. Assunção, 15 - Vasco da Gama, Recife - PE, 52081-092, Brasil;Rua Assunção;15;Vasco da Gama;Recife;PE;52081-092;Brasil;ChIJS983osYZqwcRqRGHME6x2kg;google
-8,015020632;-34,91010744;R. Córrego José Grande, 470 - Alto José do Pinho, Recife - PE, 52080-040, Brasil;Rua Córrego José Grande;470;Alto José do Pinho;Recife;PE;52080-040;Brasil;ChIJmWDpTcoZqwcRAogZy4IfcfA;google
-8,084999932;-34,96413221;R. São João da Lagoa, 51 - Sancho, Recife - PE, 50940-050, Brasil;Rua São João da Lagoa;51;Sancho;Recife;PE;50940-050;Brasil;ChIJbz-VzxccqwcR2Wzn1Fn7hOM;google
-8,117903812;-34,90936834;R. Sd. Sinésio de Aragão, 209 - Imbiribeira, Recife - PE, 51160-380, Brasil;Rua Soldado Sinésio de Aragão;209;Imbiribeira;Recife;PE;51160-380;Brasil;ChIJ08loilIeqwcRTqvk3mkuWEA;google
-8,037673714;-34,88053597;R. Marcelon de Castro Lira, 212 - Campo Grande, Recife - PE, 52031-247, Brasil;Rua Marcelon de Castro Lira;212;Campo Grande;Recife;PE;52031-247;Brasil;ChIJswL2wmEYqwcRXkn49zZV5rg;google
-8,037732565;-34,88066261;R. Dom João Costa, 63 - Campo Grande, Recife - PE, 52031-242, Brasil;Rua Dom João Costa;63;Campo Grande;Recife;PE;52031-242;Brasil;ChIJj3ep3GEYqwcRiny6pc_Xckk;google
-8,015173851;-34,91696077;R. Alto Nossa Sra. de Fátima, 205 - Alto José Bonifacio, Recife - PE, 52280-433, Brasil;Rua Alto Nossa Senhora de Fátima;205;Alto José Bonifacio;Recife;PE;52280-433;Brasil;ChIJt6FEcsgZqwcRa2Xv72_tU0U;google
-8,037113093;-34,88255723;R. Artelano de Barros Cavalcanti, 38a - Campo Grande, Recife - PE, 52031-201, Brasil;Rua Artelano de Barros Cavalcanti;38a;Campo Grande;Recife;PE;52031-201;Brasil;ChIJ8z2ZOGAYqwcRbxv88PeFXOA;google
-8,038205873;-34,88146891;R. Artelano de Barros Cavalcanti, 376 - Campo Grande, Recife - PE, 52031-201, Brasil;Rua Artelano de Barros Cavalcanti;376;Campo Grande;Recife;PE;52031-201;Brasil;ChIJZfhv1mEYqwcRAHPzclsuQnw;google
-8,03690842;-34,88216831;R. C, 283 - Campo Grande, Recife - PE, 52031-085, Brasil;Rua C;283;Campo Grande;Recife;PE;52031-085;Brasil;ChIJM6pxSWAYqwcRSPyKDDQfhu0;google
-7,982081577;-34,93062565;1a Travess Alto Da Telha Pr Trav, 40 - Passarinho, Recife - PE, 52390-041, Brasil;1a Travess Alto Da Telha Pr Trav;40;Passarinho;Recife;PE;52390-041;Brasil;ChIJo_6-kEEXqwcRv8vTXxjyfdk;google
-7,982124853;-34,93065311;1a Travess Alto Da Telha Pr Trav, 40 - Passarinho, Recife - PE, 52390-041, Brasil;1a Travess Alto Da Telha Pr Trav;40;Passarinho;Recife;PE;52390-041;Brasil;ChIJo_6-kEEXqwcRv8vTXxjyfdk;google
-7,983396579;-34,93170835;R. Beta, 300 - Passarinho, Recife - PE, 52390-570, Brasil;Rua Beta;300;Passarinho;Recife;PE;52390-570;Brasil;ChIJb8tnzUMXqwcRX62BqaHBzZ0;google
-7,98337355;-34,93165675;R. Beta, 300 - Passarinho, Recife - PE, 52390-570, Brasil;Rua Beta;300;Passarinho;Recife;PE;52390-570;Brasil;ChIJb8tnzUMXqwcRX62BqaHBzZ0;google
-8,024720853;-34,94851338;R. Zuleide Moura, 121 - Caxangá, Recife - PE, 50980-795, Brasil;Rua Zuleide Moura;121;Caxangá;Recife;PE;50980-795;Brasil;ChIJ52iEqIcZqwcRL8Cxy26oh-g;google
-8,026532666;-34,94821541;Rua Dr. Murilo de Menezes Lyra, 287 - Caxangá, Recife - PE, 50980-615, Brasil;Rua Doutor Murilo de Menezes Lyra;287;Caxangá;Recife;PE;50980-615;Brasil;ChIJ1SjFJocZqwcRyJsVmSrWkQ8;google
-8,021361808;-34,95105938;Rua Vereador Rúbens Gamboa, 510 - Caxangá, Recife - PE, 50980-785, Brasil;Rua Vereador Rúbens Gamboa;510;Caxangá;Recife;PE;50980-785;Brasil;ChIJceth8ScaqwcRDJNWlANxjwY;google
-8,024978857;-34,95036142;Rua Vereador Rúbens Gamboa, 122 - Várzea, Recife - PE, 50980-785, Brasil;Rua Vereador Rúbens Gamboa;122;Várzea;Recife;PE;50980-785;Brasil;ChIJbz4peYcZqwcR63iku0z_7Wk;google
-8,026833553;-34,94995929;Rua Vereador Rúbens Gamboa, 182 - Várzea, Recife - PE, 50980-785, Brasil;Rua Vereador Rúbens Gamboa;182;Várzea;Recife;PE;50980-785;Brasil;ChIJCbnmTYcZqwcRhr85mZI2KLo;google
-8,027331856;-34,95280571;R. Dep. Adalberto Guerra, 7 - Caxangá, Recife - PE, 50980-615, Brasil;Rua Deputado Adalberto Guerra;7;Caxangá;Recife;PE;50980-615;Brasil;ChIJW7CjOioaqwcRuK1gT4NKMKo;google
-8,0220792;-34,95221433;R. Governador Moura Cavalcanti, 14 - Caxangá, Recife - PE, 50980-800, Brasil;Rua Governador Moura Cavalcanti;14;Caxangá;Recife;PE;50980-800;Brasil;ChIJuxnU2CcaqwcRlKjBEhbsRZo;google
-8,023044047;-34,95476222;R. Governador Moura Cavalcanti, 115 - Várzea, Recife - PE, 50980-735, Brasil;Rua Governador Moura Cavalcanti;115;Várzea;Recife;PE;50980-735;Brasil;ChIJbZfcvygaqwcR-8mJbj3-4II;google
-8,023063828;-34,95426576;R. Governador Moura Cavalcanti, 113 - Várzea, Recife - PE, 50980-800, Brasil;Rua Governador Moura Cavalcanti;113;Várzea;Recife;PE;50980-800;Brasil;ChIJJbwFkygaqwcRuy_0b_wMCUI;google
-8,022296474;-34,95240974;R. Governador Moura Cavalcanti, 18a - Várzea, Recife - PE, 50980-800, Brasil;Rua Governador Moura Cavalcanti;18a;Várzea;Recife;PE;50980-800;Brasil;ChIJjWb0dSgaqwcRRa9NO6rMV4U;google
-8,024151716;-34,95307092;R. Prof. Carolino Gonçalves, 1 - Caxangá, Recife - PE, 50980-735, Brasil;Rua Professor Carolino Gonçalves;1;Caxangá;Recife;PE;50980-735;Brasil;ChIJf4HGUygaqwcRVngK466FTuc;google
-8,095716646;-34,96303514;R. Nereu Ramos, 72 - Tejipio, Recife - PE, 54280-010, Brasil;Rua Nereu Ramos;72;Tejipio;Recife;PE;54280-010;Brasil;ChIJ7_pVbTAcqwcRAQ3dSrWj1fY;google
-8,027116194;-34,95154305;Rua Dr. Murilo de Menezes Lyra, 80 - Caxangá, Recife - PE, 50980-625, Brasil;Rua Doutor Murilo de Menezes Lyra;80;Caxangá;Recife;PE;50980-625;Brasil;ChIJjcNBHCoaqwcR6fpE9xhLVc4;google
-8,004209124;-34,90874425;Subida da Medalha Milagrosa, 144 - Dois Unidos, Recife - PE, 52150-010, Brasil;Subida da Medalha Milagrosa;144;Dois Unidos;Recife;PE;52150-010;Brasil;ChIJ-4GdcdMZqwcRqiusmyr4I48;google
-8,004795373;-34,90896803;Subida da Medalha Milagrosa, 285 - Dois Unidos, Recife - PE, 52150-010, Brasil;Subida da Medalha Milagrosa;285;Dois Unidos;Recife;PE;52150-010;Brasil;ChIJzTtyC9MZqwcRUI4bXeSSdfs;google
-7,984376848;-34,93131657;R. Brumal, 20 - Passarinho, Recife - PE, 52390-190, Brasil;Rua Brumal;20;Passarinho;Recife;PE;52390-190;Brasil;ChIJg487TUIXqwcRqSWadynImrs;google
-7,985965441;-34,93117913;R. Córrego da Telha, 15 - Passarinho, Recife - PE, 52390-050, Brasil;Rua Córrego da Telha;15;Passarinho;Recife;PE;52390-050;Brasil;ChIJ7-HG40IXqwcR0ascXVWfmLk;google
-8,089690634;-34,88689493;R. Doze de Julho, 99 - Pina, Recife - PE, 51011-100, Brasil;Rua Doze de Julho;99;Pina;Recife;PE;51011-100;Brasil;ChIJrUhPIj8fqwcR2DLnFLoR-bc;google
-8,090804761;-34,88680792;R. Doze de Julho, 36 - Pina, Recife - PE, 51011-100, Brasil;Rua Doze de Julho;36;Pina;Recife;PE;51011-100;Brasil;ChIJG1e0AD8fqwcR1IhVOm_xdlw;google
-8,061342509;-34,93638514;R. Capinopolis, 208 - Torrões, Recife - PE, 50640-540, Brasil;Rua Capinopolis;208;Torrões;Recife;PE;50640-540;Brasil;ChIJxZOdek8ZqwcReH92kqamqes;google
-8,074897749;-34,9381411;R. José Taváres de Holanda, 185 - Curado, Recife - PE, 50910-340, Brasil;Rua José Taváres de Holanda;185;Curado;Recife;PE;50910-340;Brasil;ChIJyd94jbEeqwcRxwhPadEqhSE;google
-8,074870442;-34,93859872;R. S D 5513, 17 - Curado, Recife - PE, 50910-340, Brasil;Rua S D 5513;17;Curado;Recife;PE;50910-340;Brasil;ChIJ_8WY8bEeqwcRkD0QK0cjX54;google
-8,01699236;-34,88044274;R. Dr. Elias Gomes, 28 - Peixinhos, Recife - PE, 52121-220, Brasil;Rua Doutor Elias Gomes;28;Peixinhos;Recife;PE;52121-220;Brasil;ChIJuYfcQhQYqwcRAKEBjpjXyNo;google
-8,017417074;-34,88052531;R. Dr. Elias Gomes, 38 - Campina do Barreto, Recife - PE, 52121-220, Brasil;Rua Doutor Elias Gomes;38;Campina do Barreto;Recife;PE;52121-220;Brasil;ChIJOSofXBQYqwcRuroChWDkjUI;google
-8,017911934;-34,88062897;R. Dr. Elias Gomes, 53 - Campina do Barreto, Recife - PE, 52121-220, Brasil;Rua Doutor Elias Gomes;53;Campina do Barreto;Recife;PE;52121-220;Brasil;ChIJO-EA9BQYqwcRyz5YaTCa1tU;google
-8,021317093;-34,8810169;R. Dr. Elias Gomes, 285 - Campina do Barreto, Recife - PE, 52121-220, Brasil;Rua Doutor Elias Gomes;285;Campina do Barreto;Recife;PE;52121-220;Brasil;ChIJhyC3EGsYqwcRggi-998g-vw;google
-8,021636166;-34,88029719;R. Eng. Flávio Rodrigues, 10 - Campina do Barreto, Recife - PE, 52121-440, Brasil;Rua Engenheiro Flávio Rodrigues;10;Campina do Barreto;Recife;PE;52121-440;Brasil;ChIJD_VWbWsYqwcRGebQe3zkkrg;google
-8,016742427;-34,88039518;R. Dr. Elias Gomes, 14 - Campina do Barreto, Recife - PE, 52121-220, Brasil;Rua Doutor Elias Gomes;14;Campina do Barreto;Recife;PE;52121-220;Brasil;ChIJQUOlQRQYqwcRLgeEufsAziQ;google
-8,017748704;-34,88059478;R. Dr. Elias Gomes, 52 - Campina do Barreto, Recife - PE, 52121-220, Brasil;Rua Doutor Elias Gomes;52;Campina do Barreto;Recife;PE;52121-220;Brasil;ChIJxTYf9BQYqwcRvAaQsgGhZ_A;google
-8,021586998;-34,90811482;2a Travess Itapicuru Sg Trav, 3 - Alto José do Pinho, Recife - PE, 52210-262, Brasil;2a Travess Itapicuru Sg Trav;3;Alto José do Pinho;Recife;PE;52210-262;Brasil;ChIJHU0RmbQZqwcRUxIWK9KsbSM;google
-8,079891278;-34,94321932;Rod. Br Cento e Um Sul, 42 - Jardim São Paulo, Recife - PE, 50670-421, Brasil;Rodovia Br Cento e Um Sul;42;Jardim São Paulo;Recife;PE;50670-421;Brasil;ChIJX5I3vKUeqwcRAQL-XzXvjfo;google
-8,04494389;-34,91575378;R. Arumanduba, 215 - Torre, Recife - PE, 50620-140, Brasil;Rua Arumanduba;215;Torre;Recife;PE;50620-140;Brasil;ChIJA458wxoZqwcRvb0cR9oPPR8;google
-8,04542186;-34,91568345;Rua Jornalista Luiz Teixeira, S/N - Torre, Recife - PE, 50620-660, Brasil;Rua Jornalista Luiz Teixeira;S/N;Torre;Recife;PE;50620-660;Brasil;ChIJB3Qr5hoZqwcRNznhpXwCyAU;google
-8,060739132;-34,93619357;R. Capinopolis, 84 - Torrões, Recife - PE, 50640-540, Brasil;Rua Capinopolis;84;Torrões;Recife;PE;50640-540;Brasil;ChIJI2C4Yk8ZqwcRgOBr4QfletM;google
-8,011906198;-34,91565898;R. Alto Nossa Sra. de Fátima, 347 - Vasco da Gama, Recife - PE, 52280-441, Brasil;Rua Alto Nossa Senhora de Fátima;347;Vasco da Gama;Recife;PE;52280-441;Brasil;ChIJf0K4zMgZqwcRn56fFcgbcRc;google
-8,059075652;-34,93620736;R. Jorn. Wilsom Carneiro da Cunha, 595 - Torrões, Recife - PE, 50650-320, Brasil;Rua Jornalista Wilsom Carneiro da Cunha;595;Torrões;Recife;PE;50650-320;Brasil;ChIJSZGoukUZqwcRqqoEUBEdRKg;google
-8,058403696;-34,94023705;R. Edvaldo Maranhão Ferreira, 775 - Torrões, Recife - PE, 50660-390, Brasil;Rua Edvaldo Maranhão Ferreira;775;Torrões;Recife;PE;50660-390;Brasil;ChIJu2ji0FoZqwcRL-KjU_nUwYI;google
-8,055032044;-34,93622224;Rua Tota Ventura, 185 - Torrões, Recife - PE, 50650-300, Brasil;Rua Tota Ventura;185;Torrões;Recife;PE;50650-300;Brasil;ChIJowMrvUMZqwcRxRSUfsbYkbY;google
-8,056477418;-34,93632982;Rua Tota Ventura, 170 - Torrões, Recife - PE, 50650-300, Brasil;Rua Tota Ventura;170;Torrões;Recife;PE;50650-300;Brasil;ChIJe0yze0QZqwcRJHFDBi3q9o8;google
-8,055435304;-34,9360848;Rua Tota Ventura, 30 - Torrões, Recife - PE, 50650-300, Brasil;Rua Tota Ventura;30;Torrões;Recife;PE;50650-300;Brasil;ChIJreWDmkMZqwcRtK5GptM9EZg;google
-8,019336913;-34,8796807;R. Concriz, 35 - Peixinhos, Recife - PE, 52170-010, Brasil;Rua Concriz;35;Peixinhos;Recife;PE;52170-010;Brasil;ChIJG_MPPt8ZqwcRGjJmUNmCtHQ;google
-8,026146545;-34,95794653;R. Dr. Aristacho Dourado de Azevedo, 14 - Caxangá, Recife - PE, 50980-470, Brasil;Rua Doutor Aristacho Dourado de Azevedo;14;Caxangá;Recife;PE;50980-470;Brasil;ChIJUUClnS4aqwcRt0HJx7LFREY;google
-8,025915686;-34,95885522;R. Eng. André Dias de Arruda Falcão, 7 - Caxangá, Recife - PE, 50980-490, Brasil;Rua Engenheiro André Dias de Arruda Falcão;7;Caxangá;Recife;PE;50980-490;Brasil;ChIJpSmtgC4aqwcRo9bmGC68LMo;google
-8,026033755;-34,95839257;R. Caio Lins Cavalcante, 240 - Caxangá, Recife - PE, 50980-600, Brasil;Rua Caio Lins Cavalcante;240;Caxangá;Recife;PE;50980-600;Brasil;ChIJX-R-gy4aqwcRUvZCFetiBOE;google
-8,010097313;-34,91767704;Tv. Pirizal, 140 - Vasco da Gama, Recife - PE, 52081-532, Brasil;Travessa Pirizal;140;Vasco da Gama;Recife;PE;52081-532;Brasil;ChIJ4xrKicUZqwcRaR_y-s0wS7s;google
-7,997644074;-34,9386548;R. Monte Castelo, 44 - Córrego do Jenipapo, Recife - PE, 52091-177, Brasil;Rua Monte Castelo;44;Córrego do Jenipapo;Recife;PE;52091-177;Brasil;ChIJfZg92-IZqwcRO536TqixMuA;google
-8,134487525;-34,95388084;R. Visc. de Santo Albino, 10 - COHAB, Recife - PE, 51320-400, Brasil;Rua Visconde de Santo Albino;10;COHAB;Recife;PE;51320-400;Brasil;ChIJiaq3_fwdqwcRz95qVzZPgtE;google
-8,01505093;-34,91686368;R. Alto Nossa Sra. de Fátima, 135 - Vasco da Gama, Recife - PE, 52280-441, Brasil;Rua Alto Nossa Senhora de Fátima;135;Vasco da Gama;Recife;PE;52280-441;Brasil;ChIJnx--bcgZqwcReuG-XuT-iWc;google
-8,012350689;-34,91566805;R. Alto Nossa Sra. de Fátima, 297 - Alto José Bonifacio, Recife - PE, 52280-440, Brasil;Rua Alto Nossa Senhora de Fátima;297;Alto José Bonifacio;Recife;PE;52280-440;Brasil;ChIJeVL7zsgZqwcRNoXJgUXGz18;google
-8,019691562;-34,87960634;Tv. João Praxedes de Oliveira Filho, 1 - Peixinhos, Olinda - PE, 52121-270, Brasil;Travessa João Praxedes de Oliveira Filho;1;Peixinhos;Olinda;PE;52121-270;Brasil;ChIJ6WAGrhQYqwcRY3XIBY6tTeQ;google
-7,989620047;-34,93210347;R. Pres. Costa e Silva, 25 - Brejo da Guabiraba, Recife - PE, 52291-230, Brasil;Rua Presidente Costa e Silva;25;Brejo da Guabiraba;Recife;PE;52291-230;Brasil;ChIJdQz1V1wXqwcRb8B9OJjZkwI;google
-7,991374325;-34,93277286;R. Pres. Costa e Silva, 120b - Brejo da Guabiraba, Recife - PE, 52291-230, Brasil;Rua Presidente Costa e Silva;120b;Brejo da Guabiraba;Recife;PE;52291-230;Brasil;ChIJF-IVGFwXqwcRuZI8pYFr0Yk;google
-8,097808818;-34,92386868;R. Sen. Thomaz Lobo, 295 - Areias, Recife - PE, 50860-480, Brasil;Rua Senador Thomaz Lobo;295;Areias;Recife;PE;50860-480;Brasil;ChIJm5p16O0eqwcRNi94JREIk70;google
-8,096641291;-34,92322184;R. Sen. Thomaz Lobo, 431 - Areias, Recife - PE, 50860-390, Brasil;Rua Senador Thomaz Lobo;431;Areias;Recife;PE;50860-390;Brasil;ChIJtehS1e0eqwcRc664u9AL9Tw;google
-8,009903182;-34,91753603;R. Sete De Setembro, 121 - Vasco da Gama, Recife - PE, 52081-660, Brasil;Rua Sete De Setembro;121;Vasco da Gama;Recife;PE;52081-660;Brasil;ChIJqauMfc8ZqwcRkfND2pFvxTc;google
-8,009662363;-34,91742513;Tv. Pirizal, 137 - Vasco da Gama, Recife - PE, 52081-532, Brasil;Travessa Pirizal;137;Vasco da Gama;Recife;PE;52081-532;Brasil;ChIJwQj_fs8ZqwcRlpPaYC7n3m4;google
-7,980007785;-34,91417072;R. da Linha, 216 - Alto Sol Nascente, Paulista - PE, 53170-285, Brasil;Rua da Linha;216;Alto Sol Nascente;Paulista;PE;53170-285;Brasil;ChIJbQabLXMXqwcR8Z1tIXfEDoQ;google
-8,014195622;-34,90936799;R. Córrego José Grande, 70 - Alto Santa Teresinha, Recife - PE, 52080-040, Brasil;Rua Córrego José Grande;70;Alto Santa Teresinha;Recife;PE;52080-040;Brasil;ChIJvewHCMsZqwcRcAqgiK3vhVg;google
-8,041798122;-34,88673707;R. Gomes Pachêco, 97 - Espinheiro, Recife - PE, 52021-060, Brasil;Rua Gomes Pachêco;97;Espinheiro;Recife;PE;52021-060;Brasil;ChIJL8j0hfQYqwcRfahatDl5KK0;google
-8,041997715;-34,88646651;R. Gomes Pachêco, 10 - Espinheiro, Recife - PE, 52021-060, Brasil;Rua Gomes Pachêco;10;Espinheiro;Recife;PE;52021-060;Brasil;ChIJD3-CmvQYqwcR3W_qf99TaCQ;google
-8,04154528;-34,88707982;R. Gomes Pachêco, 95 - Espinheiro, Recife - PE, 52021-170, Brasil;Rua Gomes Pachêco;95;Espinheiro;Recife;PE;52021-170;Brasil;ChIJ8b2lifQYqwcRY6rmt4GJcS4;google
-8,014646544;-34,89615306;R. Aquinópolis, 514 - Água Fria, Recife - PE, 52130-026, Brasil;Rua Aquinópolis;514;Água Fria;Recife;PE;52130-026;Brasil;ChIJOVF7WzcYqwcR3-8TbGEPQag;google
-8,014817505;-34,89603529;R. Grenal, 204 - Água Fria, Recife - PE, 52130-011, Brasil;Rua Grenal;204;Água Fria;Recife;PE;52130-011;Brasil;ChIJg6rjXDcYqwcRZJC3m-PlJDw;google
-8,014825958;-34,89604385;R. Grenal, 204 - Água Fria, Recife - PE, 52130-011, Brasil;Rua Grenal;204;Água Fria;Recife;PE;52130-011;Brasil;ChIJg6rjXDcYqwcRZJC3m-PlJDw;google
-8,037865827;-34,88147487;R. C, 357 - Campo Grande, Recife - PE, 52031-085, Brasil;Rua C;357;Campo Grande;Recife;PE;52031-085;Brasil;ChIJUcC502EYqwcR5UbmULJR9lo;google
-8,038050174;-34,88130692;R. C, 115 - Campo Grande, Recife - PE, 52031-085, Brasil;Rua C;115;Campo Grande;Recife;PE;52031-085;Brasil;ChIJHcMC1GEYqwcRWdz1wvjqcMA;google
-8,121972214;-34,93832488;R. Cândido Mendes, 956 - Ibura, Recife - PE, 51240-070, Brasil;Rua Cândido Mendes;956;Ibura;Recife;PE;51240-070;Brasil;ChIJl3_7lW0eqwcRi2q7PSzb_fc;google
-7,993045098;-34,93057116;R. Cabo Hermito de Sá, 21 - Brejo da Guabiraba, Recife - PE, 52291-160, Brasil;Rua Cabo Hermito de Sá;21;Brejo da Guabiraba;Recife;PE;52291-160;Brasil;ChIJNysoZl4XqwcR6_0wtggIoms;google
-8,129006797;-34,95136666;R. Sao Joao Lga Encantada, 32 - COHAB, Recife - PE, 51280-345, Brasil;Rua Sao Joao Lga Encantada;32;COHAB;Recife;PE;51280-345;Brasil;ChIJT-K3GuIdqwcRewV1Ou5ufCo;google
-8,013549258;-34,95590945;R. Santo Cristo, 51 - Sítio dos Pintos, Recife - PE, 52171-075, Brasil;Rua Santo Cristo;51;Sítio dos Pintos;Recife;PE;52171-075;Brasil;ChIJTbA69CEaqwcRxrjZFcWkmro;google
-8,017731011;-34,91022685;R. Córrego José Grande, 160 - Alto José do Pinho, Recife - PE, 52080-150, Brasil;Rua Córrego José Grande;160;Alto José do Pinho;Recife;PE;52080-150;Brasil;ChIJXXs0kLUZqwcRqiWJnQbGcOA;google
-8,074662142;-34,93845614;R. José Taváres de Holanda, 514 - Curado, Recife - PE, 50910-345, Brasil;Rua José Taváres de Holanda;514;Curado;Recife;PE;50910-345;Brasil;ChIJR-Fa9LEeqwcRWU1uTWziZUM;google
-8,021958531;-34,9268827;R. Caçapava, 36 - Alto do Mandu, Recife - PE, 52071-153, Brasil;Rua Caçapava;36;Alto do Mandu;Recife;PE;52071-153;Brasil;ChIJ4zKQpL0ZqwcRlmW1R-xL45s;google
-8,021916381;-34,92749303;R. Cianorte, 119 - Alto do Mandu, Recife - PE, 52071-220, Brasil;Rua Cianorte;119;Alto do Mandu;Recife;PE;52071-220;Brasil;ChIJj34rmr0ZqwcRLTFCevwzmVw;google
