latitude;longitude;endereco_completo;rua;numero;bairro;cidade;estado;cep;pais;place_id;geocoder_usado
-8,058588508;-34,90243755;R. Benfica, 332 - Madalena, Recife - PE, 50720-001, Brasil;Rua Benfica;332;Madalena;Recife;PE;50720-001;Brasil;ChIJvYj1t94YqwcRpiKRSwTn2F0;google
-8,08491128;-34,8889377;Av. Herculano Bandeira, 99998 - Pina, Recife - PE, 51110-130, Brasil;Avenida Herculano Bandeira;99998;Pina;Recife;PE;51110-130;Brasil;ChIJF2Mg6zkfqwcRukyV7PfCd2M;google
-8,054917695;-34,94172199;R. Francisco Bezerra Monteiro, 198 - Engenho do Meio, Recife - PE, 50730-250, Brasil;Rua Francisco Bezerra Monteiro;198;Engenho do Meio;Recife;PE;50730-250;Brasil;ChIJl-hLkFwZqwcRZdmi0UtP6wQ;google
-8,086427952;-34,93771123;R. Guarulhos, 6061 - Barro, Recife - PE, 50910-120, Brasil;Rua Guarulhos;6061;Barro;Recife;PE;50910-120;Brasil;ChIJCZ3tG70eqwcRjS_3mgLu_EU;google
-8,086286072;-34,93777149;R. Guarulhos, 6061 - Barro, Recife - PE, 50910-120, Brasil;Rua Guarulhos;6061;Barro;Recife;PE;50910-120;Brasil;ChIJCZ3tG70eqwcRjS_3mgLu_EU;google
-8,086237753;-34,93779201;R. Guarulhos, 6061 - Barro, Recife - PE, 50910-120, Brasil;Rua Guarulhos;6061;Barro;Recife;PE;50910-120;Brasil;ChIJCZ3tG70eqwcRjS_3mgLu_EU;google
-8,05801029;-34,90366477;R. Benfica, 568 - Madalena, Recife - PE, 50720-001, Brasil;Rua Benfica;568;Madalena;Recife;PE;50720-001;Brasil;ChIJx3d1Ht8YqwcRDF-sVPAAqBg;google
-8,062115152;-34,90138023;R. Pintor Manoel Bandeira, 647 - Ilha do Retiro, Recife - PE, 52010-080, Brasil;Rua Pintor Manoel Bandeira;647;Ilha do Retiro;Recife;PE;52010-080;Brasil;ChIJBaf7g9kYqwcRdLNxZuC-0g8;google
-8,054046655;-34,9416051;R. Costa Sepúlveda, 255 - Engenho do Meio, Recife - PE, 50730-265, Brasil;Rua Costa Sepúlveda;255;Engenho do Meio;Recife;PE;50730-265;Brasil;ChIJqScU8lwZqwcR0hmBkMo4bOs;google
-8,078397578;-34,90184311;R. Realeza, 2237 - São José, Recife - PE, 50090-690, Brasil;Rua Realeza;2237;São José;Recife;PE;50090-690;Brasil;ChIJi0mtWykfqwcRibpgq3PnpbE;google
-8,077552421;-34,8992956;R. Oscár Melo, 25 - São José, Recife - PE, 50090-580, Brasil;Rua Oscár Melo;25;São José;Recife;PE;50090-580;Brasil;ChIJSShXIywfqwcR9KoJbrZfIWo;google
-8,116665014;-34,89378148;R. dos Navegantes, 1887 - Boa Viagem, Recife - PE, 51020-011, Brasil;Rua dos Navegantes;1887;Boa Viagem;Recife;PE;51020-011;Brasil;ChIJxZNVwaUfqwcRprGq3QAg990;google
-8,080905748;-34,87793066;R. Badejo, 118 - Brasília Teimosa, Recife - PE, 51010-040, Brasil;Rua Badejo;118;Brasília Teimosa;Recife;PE;51010-040;Brasil;ChIJyzzuvE4fqwcRl1OuzoLmiZY;google
-8,075256842;-34,89224767;R. Bom Sucesso, 217 - São José, Recife - PE, 50090-230, Brasil;Rua Bom Sucesso;217;São José;Recife;PE;50090-230;Brasil;ChIJZRpnIjMfqwcRMzS1av-CE4w;google
-8,060680553;-34,94257595;R. Antônio Curado, 762 - Engenho do Meio, Recife - PE, 50730-180, Brasil;Rua Antônio Curado;762;Engenho do Meio;Recife;PE;50730-180;Brasil;ChIJj5DGh1AZqwcRn0mrWEobois;google
-8,086352621;-34,88757732;R. Manoel de Brito, 840 - Pina, Recife - PE, 51110-100, Brasil;Rua Manoel de Brito;840;Pina;Recife;PE;51110-100;Brasil;ChIJsawBBDkfqwcRpTgyARdbTd0;google
-8,063416517;-34,88076217;R. Matias de Albuquerque, 1 - Santo Antônio, Recife - PE, 50010-914, Brasil;Rua Matias de Albuquerque;1;Santo Antônio;Recife;PE;50010-914;Brasil;ChIJqUmPDrkYqwcRAKEbVC2z4-A;google
-8,092793486;-34,91111874;Rua Arquiteto Luiz Nunes, 880 - Imbiribeira, Recife - PE, 51170-445, Brasil;Rua Arquiteto Luiz Nunes;880;Imbiribeira;Recife;PE;51170-445;Brasil;ChIJEVG42eAeqwcRU-yPoAgPSio;google
-7,96521957;-34,91646289;Av. da Recuperação, 93 - Guabiraba, Recife - PE, 51150-630, Brasil;Avenida da Recuperação;93;Guabiraba;Recife;PE;51150-630;Brasil;ChIJ45ApWwMXqwcRT1UVhrj_K_o;google
-7,965062652;-34,91645352;Av. da Recuperação, 93 - Guabiraba, Recife - PE, 51150-630, Brasil;Avenida da Recuperação;93;Guabiraba;Recife;PE;51150-630;Brasil;ChIJ45ApWwMXqwcRT1UVhrj_K_o;google
-8,132831362;-34,91116928;Av. Des. José Neves, 246 - Boa Viagem, Recife - PE, 51030-300, Brasil;Avenida Desembargador José Neves;246;Boa Viagem;Recife;PE;51030-300;Brasil;ChIJ19Jt9zMeqwcRdJnom1FcIj4;google
-8,132787825;-34,91081449;R. Barão de Souza Leão, 1169 - Boa Viagem, Recife - PE, 51030-300, Brasil;Rua Barão de Souza Leão;1169;Boa Viagem;Recife;PE;51030-300;Brasil;ChIJtQOgjDMeqwcRICyoDjDkeqU;google
-8,150617731;-34,90910792;Av. Armindo Moura, 2012 - Boa Viagem, Recife - PE, 54315-003, Brasil;Avenida Armindo Moura;2012;Boa Viagem;Recife;PE;54315-003;Brasil;ChIJDZzohtThqgcRj37632UCa-w;google
-8,150519685;-34,90936433;Av. Visc. de Jequitinhonha, 3594 - Boa Viagem, Recife - PE, 51130-020, Brasil;Avenida Visconde de Jequitinhonha;3594;Boa Viagem;Recife;PE;51130-020;Brasil;ChIJZ7O9e9ThqgcRJCYrWVJKzCw;google
-8,137091084;-34,93695669;Av. Maria Irene, 19 - Jardim Jordão, Jaboatão dos Guararapes - PE, 54320-070, Brasil;Avenida Maria Irene;19;Jardim Jordão;Jaboatão dos Guararapes;PE;54320-070;Brasil;ChIJsc0oARseqwcRBX2ysYKAK6g;google
-8,059561455;-34,94240216;R. Valdemar Falcão, 170 - Engenho do Meio, Recife - PE, 50730-020, Brasil;Rua Valdemar Falcão;170;Engenho do Meio;Recife;PE;50730-020;Brasil;ChIJWbZsiFoZqwcR2ZALFj1Uvp0;google
-8,055278938;-34,90012035;R. da Baixa Verde, 961 - Derby, Recife - PE, 52010-250, Brasil;Rua da Baixa Verde;961;Derby;Recife;PE;52010-250;Brasil;ChIJG7BR8d0YqwcRDGRIRDG4cLk;google
-8,05577506;-34,94184216;R. Antônio Curado, 194 - B - Engenho do Meio, Recife - PE, 50730-180, Brasil;Rua Antônio Curado;194 - B;Engenho do Meio;Recife;PE;50730-180;Brasil;ChIJZ5ZhfVsZqwcRdMfb0YFYhd4;google
-8,074424906;-34,88971809;PE-007, 929 - São José, Recife - PE, 50080-150, Brasil;PE-007;929;São José;Recife;PE;50080-150;Brasil;ChIJKcw2qzQfqwcRfZg_TMoLmaA;google
-8,055935285;-34,89875853;Praça do Derby, 52 - Derby, Recife - PE, 52010-140, Brasil;Praça do Derby;52;Derby;Recife;PE;52010-140;Brasil;ChIJDbQUmt0YqwcRR86Dl7_UheA;google
-8,056212862;-34,90180955;R. Betânia, 194 - Derby, Recife - PE, 52010-170, Brasil;Rua Betânia;194;Derby;Recife;PE;52010-170;Brasil;ChIJB9BFct4YqwcRLNN8Ry1EVps;google
-8,056105661;-34,90084035;R. Betânia, 31 - Derby, Recife - PE, 52010-140, Brasil;Rua Betânia;31;Derby;Recife;PE;52010-140;Brasil;ChIJSUEYC94YqwcRn9SRSP8oA8c;google
-8,056105404;-34,9009147;R. Betânia, 31 - Derby, Recife - PE, 52010-140, Brasil;Rua Betânia;31;Derby;Recife;PE;52010-140;Brasil;ChIJSUEYC94YqwcRn9SRSP8oA8c;google
-8,057479918;-34,89849669;Rua Barão de Goiana, 115 - Derby, Recife - PE, 52010-110, Brasil;Rua Barão de Goiana;115;Derby;Recife;PE;52010-110;Brasil;ChIJfxZUVNwYqwcRzXvS1RUkmjc;google
-8,055281072;-34,90015968;R. da Baixa Verde, 961 - Derby, Recife - PE, 52010-250, Brasil;Rua da Baixa Verde;961;Derby;Recife;PE;52010-250;Brasil;ChIJG7BR8d0YqwcRDGRIRDG4cLk;google
-8,057072976;-34,90010942;Pte. Estácio Coimbra, 33 - Madalena, Recife - PE, 52010-040, Brasil;Ponte Estácio Coimbra;33;Madalena;Recife;PE;52010-040;Brasil;EjlQdGUuIEVzdMOhY2lvIENvaW1icmEsIDMzIC0gTWFkYWxlbmEsIFJlY2lmZSAtIFBFLCBCcmF6aWwiGhIYChQKEgmdl3XN3RirBxEUj5fToRyUrRAh;google
-8,057513072;-34,90003164;Praça do Derby, 237 - Derby, Recife - PE, 52010-140, Brasil;Praça do Derby;237;Derby;Recife;PE;52010-140;Brasil;ChIJIVgwNNwYqwcRC1DOOshkr64;google
-8,056309416;-34,90006688;R. Jener de Souza, 492 - Derby, Recife - PE, 52010-040, Brasil;Rua Jener de Souza;492;Derby;Recife;PE;52010-040;Brasil;ChIJA1Qw6N0YqwcRpdXUvU8CkY4;google
-8,057025162;-34,90003533;R. Jener de Souza, 849 - Derby, Recife - PE, 52010-130, Brasil;Rua Jener de Souza;849;Derby;Recife;PE;52010-130;Brasil;Ej5SLiBKZW5lciBkZSBTb3V6YSwgODQ5IC0gRGVyYnksIFJlY2lmZSAtIFBFLCA1MjAxMC0xMzAsIEJyYXppbCIbEhkKFAoSCU_McszdGKsHETVXKwG-_hpLENEG;google
-8,055934825;-34,90006671;R. Jener de Souza, 492 - Derby, Recife - PE, 52010-040, Brasil;Rua Jener de Souza;492;Derby;Recife;PE;52010-040;Brasil;ChIJA1Qw6N0YqwcRpdXUvU8CkY4;google
-8,05528092;-34,9001569;R. da Baixa Verde, 961 - Derby, Recife - PE, 52010-250, Brasil;Rua da Baixa Verde;961;Derby;Recife;PE;52010-250;Brasil;ChIJG7BR8d0YqwcRDGRIRDG4cLk;google
-8,057513989;-34,900097;Praça do Derby, 237 - Derby, Recife - PE, 52010-140, Brasil;Praça do Derby;237;Derby;Recife;PE;52010-140;Brasil;ChIJIVgwNNwYqwcRC1DOOshkr64;google
-8,057582755;-34,90088107;Praça do Derby, 5 - Derby, Recife - PE, 52010-900, Brasil;Praça do Derby;5;Derby;Recife;PE;52010-900;Brasil;ChIJM8eRK9wYqwcRxpLhqZqrzxo;google
-8,071507013;-34,91808643;Av. Manoel Gonçalves da Luz, 02 - Bongi, Recife - PE, 50751-200, Brasil;Avenida Manoel Gonçalves da Luz;02;Bongi;Recife;PE;50751-200;Brasil;ChIJWdDbrTIZqwcRVcBvGoQPr0I;google
-8,057437947;-34,94209303;R. Antônio Curado, 265a - Engenho do Meio, Recife - PE, 50730-180, Brasil;Rua Antônio Curado;265a;Engenho do Meio;Recife;PE;50730-180;Brasil;ChIJS3UrAVsZqwcRrOr6q7vnaiQ;google
-8,051562119;-34,94123355;R. Antônio Curado, 181 - Engenho do Meio, Recife - PE, 50730-180, Brasil;Rua Antônio Curado;181;Engenho do Meio;Recife;PE;50730-180;Brasil;ChIJJ0K1aV0ZqwcRG_ARKrHJW0s;google
-8,074572406;-34,8901784;PE-008, 987 - São José, Recife - PE, 50080-150, Brasil;PE-008;987;São José;Recife;PE;50080-150;Brasil;ChIJPXQWVDMfqwcRQnsvk8mneHI;google
-8,037898216;-34,93228843;R. Pereira Coutinho Filho, 480A - Iputinga, Recife - PE, 50680-180, Brasil;Rua Pereira Coutinho Filho;480A;Iputinga;Recife;PE;50680-180;Brasil;ChIJCyYk16cZqwcRKkkwm-D3Egg;google
-8,133083002;-34,91317815;R. Barão de Souza Leão, 1436 - Boa Viagem, Recife - PE, 51030-300, Brasil;Rua Barão de Souza Leão;1436;Boa Viagem;Recife;PE;51030-300;Brasil;ChIJvc8KRTEeqwcRKpHRu9ryAzs;google
-8,117780277;-34,94193688;Av. Dois Rios, 1483 - Ibura, Recife - PE, 51230-000, Brasil;Avenida Dois Rios;1483;Ibura;Recife;PE;51230-000;Brasil;ChIJy2cqrXEeqwcRAC1NJAJplv4;google
-8,045349094;-34,90300102;R. Amélia, 960 - Graças, Recife - PE, 52011-050, Brasil;Rua Amélia;960;Graças;Recife;PE;52011-050;Brasil;ChIJK0eqzfwYqwcRHNUQHMytwME;google
-8,045297852;-34,90267503;Rua Senador Alberto Paiva, 900 - Graças, Recife - PE, 52050-260, Brasil;Rua Senador Alberto Paiva;900;Graças;Recife;PE;52050-260;Brasil;ChIJ_e7fyPwYqwcRvoGOYzHik0c;google
-8,060117868;-34,94248438;R. Dom João Moura, 203 - Engenho do Meio, Recife - PE, 50730-030, Brasil;Rua Dom João Moura;203;Engenho do Meio;Recife;PE;50730-030;Brasil;ChIJW4vEgVAZqwcROlDfgydmKd4;google
-8,050654559;-34,9411004;R. Padre Rodrigues Campêlo, 155 - Engenho do Meio, Recife - PE, 50730-640, Brasil;Rua Padre Rodrigues Campêlo;155;Engenho do Meio;Recife;PE;50730-640;Brasil;ChIJl2JN82cZqwcRy8m_KJhnK7Q;google
-8,075573606;-34,89321613;R. Imperial, 1288 - São José, Recife - PE, 50090-000, Brasil;Rua Imperial;1288;São José;Recife;PE;50090-000;Brasil;ChIJRfLA4DIfqwcRW1LZn1Czqys;google
-8,075544761;-34,89312054;R. Imperial, 1288 - São José, Recife - PE, 50090-000, Brasil;Rua Imperial;1288;São José;Recife;PE;50090-000;Brasil;ChIJRfLA4DIfqwcRW1LZn1Czqys;google
-8,061551499;-34,94269725;R. Antônio Curado, 856 - Engenho do Meio, Recife - PE, 50730-180, Brasil;Rua Antônio Curado;856;Engenho do Meio;Recife;PE;50730-180;Brasil;ChIJ3bGR81AZqwcRd62TPFoWfQY;google
-8,074505301;-34,88996898;Tv. do Raposo, 54 - São José, Recife - PE, 50090-110, Brasil;Travessa do Raposo;54;São José;Recife;PE;50090-110;Brasil;ChIJuZZUVTMfqwcRVeaxc8lizu0;google
-8,073811032;-34,88782237;R. Azul, 62 - São José, Recife - PE, 50090-060, Brasil;Rua Azul;62;São José;Recife;PE;50090-060;Brasil;ChIJQS4OGMsYqwcR_4nD4_pN0Mk;google
-8,077985352;-34,90061522;R. Imperial, 2160 C - São José, Recife - PE, 50090-000, Brasil;Rua Imperial;2160 C;São José;Recife;PE;50090-000;Brasil;ChIJ_7-1AywfqwcRTrf3FnKSOI8;google
-8,025993708;-34,89764909;Rua Ramiz Galvão, 457 - Arruda, Recife - PE, 52120-020, Brasil;Rua Ramiz Galvão;457;Arruda;Recife;PE;52120-020;Brasil;ChIJ8y5tuk8YqwcRlvmRUMBy6e8;google
-7,965268756;-34,91748349;Av. Padre Mosca de Carvalho, 17 - Guabiraba, Recife - PE, 52490-010, Brasil;Avenida Padre Mosca de Carvalho;17;Guabiraba;Recife;PE;52490-010;Brasil;ChIJx3_WrBwXqwcRqdew7EZpYpE;google
-8,058231901;-34,94221137;R. Manuel Alves Deus Dara, 10 - Engenho do Meio, Recife - PE, 50730-000, Brasil;Rua Manuel Alves Deus Dara;10;Engenho do Meio;Recife;PE;50730-000;Brasil;ChIJAxK9-VoZqwcR7B4LxC4WRro;google
-8,061124974;-34,94263872;R. Antônio Curado, 56 - Engenho do Meio, Recife - PE, 50730-180, Brasil;Rua Antônio Curado;56;Engenho do Meio;Recife;PE;50730-180;Brasil;ChIJw__zi1AZqwcRTOIz-L5fIao;google
-8,063676271;-34,94310681;R. Antônio Curado, 1016 - Engenho do Meio, Recife - PE, 50730-180, Brasil;Rua Antônio Curado;1016;Engenho do Meio;Recife;PE;50730-180;Brasil;ChIJRRFxElEZqwcRqx2WDH4XMbw;google
-8,075049617;-34,89162147;Tv. do Bandeira, 9 - São José, Recife - PE, 50090-190, Brasil;Travessa do Bandeira;9;São José;Recife;PE;50090-190;Brasil;ChIJKR-aOTMfqwcRqyZh3dBxLTk;google
-8,073676601;-34,88741013;PE-008, 651 - São José, Recife - PE, 50080-150, Brasil;PE-008;651;São José;Recife;PE;50080-150;Brasil;ChIJW9bwIMsYqwcRvzv2w19Lk0k;google
-8,078406396;-34,90186778;R. Realeza, 2237 - São José, Recife - PE, 50090-690, Brasil;Rua Realeza;2237;São José;Recife;PE;50090-690;Brasil;ChIJi0mtWykfqwcRibpgq3PnpbE;google
-8,076454449;-34,89593999;PE-008, 1639 - São José, Recife - PE, 50080-150, Brasil;PE-008;1639;São José;Recife;PE;50080-150;Brasil;ChIJmZVrhC0fqwcRzMyVdpBXlT4;google
-8,075322472;-34,89244638;Travessa do Gomes, 92 - São José, Recife - PE, 50090-260, Brasil;Travessa do Gomes;92;São José;Recife;PE;50090-260;Brasil;ChIJCUMGIjMfqwcRR6rKuWU9DMA;google
-8,076923055;-34,89739506;PE-008, 1791 - São José, Recife - PE, 50080-150, Brasil;PE-008;1791;São José;Recife;PE;50080-150;Brasil;ChIJo7ZEuS0fqwcR54K2L5YHZ0s;google
-8,07220995;-34,88285051;R. Imperial, 114 - São José, Recife - PE, 50090-000, Brasil;Rua Imperial;114;São José;Recife;PE;50090-000;Brasil;ChIJgeRcubUYqwcRKvRP5yC9drI;google
-8,075091532;-34,89174813;R. do Sá Leitão, 45 - São José, Recife - PE, 50090-200, Brasil;Rua do Sá Leitão;45;São José;Recife;PE;50090-200;Brasil;ChIJlUhtMTMfqwcRobIyZreuHsM;google
-8,074048548;-34,88855374;Tv. do Taváres, 13 - São José, Recife - PE, 50090-080, Brasil;Travessa do Taváres;13;São José;Recife;PE;50090-080;Brasil;ChIJdY71R8sYqwcRNtqzuhFBjRY;google
-8,075449097;-34,8928304;PE-008, 1281 - São José, Recife - PE, 50080-150, Brasil;PE-008;1281;São José;Recife;PE;50080-150;Brasil;ChIJHQHK4TIfqwcRBA_Drbtjr4s;google
-8,07389233;-34,8880717;R. Boa Esperança, 738 - São José, Recife - PE, 50090-710, Brasil;Rua Boa Esperança;738;São José;Recife;PE;50090-710;Brasil;ChIJOcWnPssYqwcRQ4oRy_Ngr10;google
-8,075388709;-34,89264721;PE-007, 1260 - São José, Recife - PE, 50080-150, Brasil;PE-007;1260;São José;Recife;PE;50080-150;Brasil;ChIJY0kZIDMfqwcRKK_GdSDTKdU;google
-8,077169664;-34,89817915;R. Imperial, 1911 - São José, Recife - PE, 50090-000, Brasil;Rua Imperial;1911;São José;Recife;PE;50090-000;Brasil;ChIJR4T7yi0fqwcR_H3FFveQuBg;google
-7,989569454;-34,93491454;Av. da Recuperação, 369 - Guabiraba, Recife - PE, 52291, Brasil;Avenida da Recuperação;369;Guabiraba;Recife;PE;52291;Brasil;ChIJR_pLnVsXqwcRT39miFYV9yY;google
-8,109113463;-34,95246339;R. Santo Amaro, 10 - Barro, Recife - PE, 51345-250, Brasil;Rua Santo Amaro;10;Barro;Recife;PE;51345-250;Brasil;ChIJtVbxw9UdqwcRd-Kjq8cSRK4;google
-8,065955951;-34,91686535;Av. Manoel Gonçalves da Luz, 115 - San Martin, Recife - PE, 50751-200, Brasil;Avenida Manoel Gonçalves da Luz;115;San Martin;Recife;PE;50751-200;Brasil;ChIJkQhePS4ZqwcRYfqXD8EDNkU;google
-8,06725476;-34,87834465;R. Direita, S/N - São José, Recife - PE, 50020-260, Brasil;Rua Direita;S/N;São José;Recife;PE;50020-260;Brasil;ChIJyXhyt7AYqwcRodWHEGvg9Z8;google
-8,112681699;-34,90151875;R. Antônio Falcão, 820 - Boa Viagem, Recife - PE, 51020-240, Brasil;Rua Antônio Falcão;820;Boa Viagem;Recife;PE;51020-240;Brasil;ChIJhTcObqkfqwcRXnxSx2LUC1w;google
-8,115317167;-34,91629408;R. Rio Oceânico, 205 - Imbiribeira, Recife - PE, 51200-050, Brasil;Rua Rio Oceânico;205;Imbiribeira;Recife;PE;51200-050;Brasil;ChIJB1VWjVAeqwcRz3PgNb_D0bo;google
-7,977538359;-34,92632339;Av. da Recuperação, 14 - Passarinho, Recife - PE, 52291-630, Brasil;Avenida da Recuperação;14;Passarinho;Recife;PE;52291-630;Brasil;ChIJu5tlIhUXqwcRfPwdj4KRurA;google
-8,05762033;-34,88688545;Rua Bispo Cardoso Ayres, 10 - Soledade, Recife - PE, 50050-235, Brasil;Rua Bispo Cardoso Ayres;10;Soledade;Recife;PE;50050-235;Brasil;ChIJecScScAYqwcRHxyaLpw-J1g;google
-8,061690516;-34,87981655;R. do Sol, 176 - Santo Antônio, Recife - PE, 51010-520, Brasil;Rua do Sol;176;Santo Antônio;Recife;PE;51010-520;Brasil;ChIJ4YQwrb4YqwcR2CLIKMfZ6qA;google
-8,058767135;-34,88118286;Condomínio do Edifício Guiomar - R. Princesa Isabel, 149 - Boa Vista, Recife - PE, 50050-450, Brasil;Rua Princesa Isabel;149;Boa Vista;Recife;PE;50050-450;Brasil;ChIJnzV0UL4YqwcRYlHVkoZTLh4;google
-8,032172236;-34,88136427;R. Jerônimo Viléla, 4 - Campo Grande, Recife - PE, 52040-180, Brasil;Rua Jerônimo Viléla;4;Campo Grande;Recife;PE;52040-180;Brasil;ChIJi6FZQmgYqwcRlQCIlqQxQuk;google
-8,04232703;-34,8925544;R. do Espinheiro, 781 - Espinheiro, Recife - PE, 52020-025, Brasil;Rua do Espinheiro;781;Espinheiro;Recife;PE;52020-025;Brasil;ChIJcVraVeUYqwcRm3E3b4RGv20;google
-8,064690111;-34,87351762;R. da Moeda, 149 - Recife, PE, 50030-040, Brasil;Rua da Moeda;149;Recife;Recife;PE;50030-040;Brasil;ChIJSVtQKqUYqwcRJ8Pb-tkMNmo;google
-8,025923328;-34,91971544;R. Casa Amarela, 87 - Casa Amarela, Recife - PE, 52070-330, Brasil;Rua Casa Amarela;87;Casa Amarela;Recife;PE;52070-330;Brasil;ChIJXWVqJaUZqwcRnI6epo26Bzg;google
-8,025350845;-34,92068649;Rua Das Neves, 105 - Casa Amarela, Recife - PE, 52070-381, Brasil;Rua Das Neves;105;Casa Amarela;Recife;PE;52070-381;Brasil;ChIJgW9T06QZqwcRZsPd7outfV4;google
-8,090548214;-34,95739835;R. do Sancho, 16 - Tejipio, Recife - PE, 50920-440, Brasil;Rua do Sancho;16;Tejipio;Recife;PE;50920-440;Brasil;ChIJBc9l8iMcqwcRHuK8KxYZhLE;google
-7,998383273;-34,93910723;Av. da Recuperação, 12 - Guabiraba, Recife - PE, 52291-127, Brasil;Avenida da Recuperação;12;Guabiraba;Recife;PE;52291-127;Brasil;ChIJ6Qy1KeMZqwcRmMlf758gWgM;google
-7,979062906;-34,92828833;R. Eng. Arnulfo Falcão, 956 - Passarinho, Recife - PE, 52390-520, Brasil;Rua Engenheiro Arnulfo Falcão;956;Passarinho;Recife;PE;52390-520;Brasil;EklSLiBFbmcuIEFybnVsZm8gRmFsY8OjbywgOTU2IC0gUGFzc2FyaW5obywgUmVjaWZlIC0gUEUsIDUyMzkwLTUyMCwgQnJhemlsIhsSGQoUChIJgb11JkAXqwcRAuef6ju64u4QvAc;google
-8,115315838;-34,91638998;Av. Senador Robert Kennedy, 10 - Imbiribeira, Recife - PE, 51190-570, Brasil;Avenida Senador Robert Kennedy;10;Imbiribeira;Recife;PE;51190-570;Brasil;ChIJMzN_jlAeqwcRoc71_mgghrU;google
-8,060131267;-34,88203356;R. da Saudade, 573 - Boa Vista, Recife - PE, 50050-125, Brasil;Rua da Saudade;573;Boa Vista;Recife;PE;50050-125;Brasil;ChIJ2-neHr8YqwcRqtnIFKD3jw8;google
-8,06005584;-34,88198653;R. da Saudade, 573 - Boa Vista, Recife - PE, 50050-125, Brasil;Rua da Saudade;573;Boa Vista;Recife;PE;50050-125;Brasil;ChIJ2-neHr8YqwcRqtnIFKD3jw8;google
-8,11055562;-34,93699737;Av. Dois Rios, 15 - Ibura, Recife - PE, 51230-000, Brasil;Avenida Dois Rios;15;Ibura;Recife;PE;51230-000;Brasil;ChIJE90fnmMeqwcR0jkCXfi5KXs;google
-8,033356138;-34,95518838;Av. Afonso Olindense, 244 - Várzea, Recife - PE, 50810-000, Brasil;Avenida Afonso Olindense;244;Várzea;Recife;PE;50810-000;Brasil;ChIJy2HeiNQbqwcRyxNhziS3BTE;google
-8,035814712;-34,93915701;Por Trás do Hiperbompreço - Rua Engenheiro Moacyr Parahyba, 291 - Iputinga, Recife - PE, 50800-320, Brasil;Rua Engenheiro Moacyr Parahyba;291;Iputinga;Recife;PE;50800-320;Brasil;ChIJTW3BZHcZqwcRc7YdD_4sVrY;google
-7,969352672;-34,9201757;Av. da Recuperação, 5189 - Guabiraba, Recife - PE, 52170, Brasil;Avenida da Recuperação;5189;Guabiraba;Recife;PE;52170;Brasil;ChIJBVTshhoXqwcRhoFKjex_q-0;google
-7,969740551;-34,92044001;Av. da Recuperação, 5189 - Guabiraba, Recife - PE, 52170, Brasil;Avenida da Recuperação;5189;Guabiraba;Recife;PE;52170;Brasil;ChIJBVTshhoXqwcRhoFKjex_q-0;google
-8,009028422;-34,90144777;R. Córrego da Jaqueira, 293 - Linha do Tiro, Recife - PE, 52131-140, Brasil;Rua Córrego da Jaqueira;293;Linha do Tiro;Recife;PE;52131-140;Brasil;ChIJScJPATIYqwcR7kNe2QlFmZ4;google
-8,057369995;-34,88506035;R. Gervásio Pires, 591 - Santo Amaro, Recife - PE, 50050-070, Brasil;Rua Gervásio Pires;591;Santo Amaro;Recife;PE;50050-070;Brasil;ChIJl6byDcAYqwcRJl-02dRGTpU;google
-8,057369331;-34,88505995;R. Gervásio Pires, 591 - Santo Amaro, Recife - PE, 50050-070, Brasil;Rua Gervásio Pires;591;Santo Amaro;Recife;PE;50050-070;Brasil;ChIJl6byDcAYqwcRJl-02dRGTpU;google
-8,031773116;-34,87555744;Estr. de Belém, 1838 - Campo Grande, Recife - PE, 52031-000, Brasil;Estrada de Belém;1838;Campo Grande;Recife;PE;52031-000;Brasil;ChIJ_ypg_WQYqwcRL5wYdih7pPA;google
-7,993533651;-34,93714719;Rod. Governador Mário Covas, 464 - Guabiraba, Recife - PE, 52291-000, Brasil;Rodovia Governador Mário Covas;464;Guabiraba;Recife;PE;52291-000;Brasil;ChIJ0XQxqVkXqwcRuQKDdEyFVkU;google
-7,997642001;-34,93923524;R. Monte Castelo, 37a - Boa Vista, Recife - PE, 50050-310, Brasil;Rua Monte Castelo;37a;Boa Vista;Recife;PE;50050-310;Brasil;ChIJs2C_0eIZqwcR2EZ3ogsr4-M;google
-7,997503269;-34,93924169;Av. da Recuperação, 25 - Guabiraba, Recife - PE, 52291-127, Brasil;Avenida da Recuperação;25;Guabiraba;Recife;PE;52291-127;Brasil;ChIJVWBHzuIZqwcRMu8XM8OMraw;google
-8,109250327;-34,95178475;Av. São Xavier, 235b - COHAB, Recife - PE, 51345-230, Brasil;Avenida São Xavier;235b;COHAB;Recife;PE;51345-230;Brasil;ChIJh4JA6dUdqwcRDbgZ5bvEjYk;google
-8,034806865;-34,94143799;Av. Maurício de Nassau, 168 - Iputinga, Recife - PE, 50731-490, Brasil;Avenida Maurício de Nassau;168;Iputinga;Recife;PE;50731-490;Brasil;ChIJGQyES3gZqwcRFryk0RnhFyE;google
-8,116166156;-34,91732025;Av. Senador Robert Kennedy, 148 - Imbiribeira, Recife - PE, 51190-570, Brasil;Avenida Senador Robert Kennedy;148;Imbiribeira;Recife;PE;51190-570;Brasil;ChIJx2QweVAeqwcRBF846BAnNEY;google
-8,13206577;-34,90677202;R. Sá e Souza, 7 - Boa Viagem, Recife - PE, 51030-065, Brasil;Rua Sá e Souza;7;Boa Viagem;Recife;PE;51030-065;Brasil;ChIJx5WYszQeqwcRbvoeAF3CDBw;google
